citizen_id,declared_income,tax_paid,phone_count,filing_status_encoded,total_vehicle_value,vehicle_count,max_vehicle_value,total_property_value,property_count,avg_monthly_electricity,avg_monthly_gas,total_utility_spend,foreign_travel_count,business_class_trips,luxury_destination_count,business_count,directorship_count,total_share_value,avg_bank_balance,avg_monthly_transactions,graph_degree_centrality,graph_betweenness,income_to_asset_ratio,tax_to_income_ratio,utility_to_income_ratio
CZ-FB2D55CA,0.0,0.0,1,0.0,6444000.0,1,6444000.0,112926860.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,38030170.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6FF530FB,0.0,0.0,1,0.0,3928000.0,2,2368000.0,161020940.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,27097400.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-31D21F03,0.0,0.0,1,0.0,4550000.0,1,4550000.0,11465640.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,1394740.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-0671F7A7,2067030.0,0.0,1,0.0,5952000.0,1,5952000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,5583360.0,0.0,0.0,0.0,0.34728326612903226,0.0,0.0
CZ-D5F68F53,0.0,0.0,1,0.0,4986000.0,1,4986000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,5323500.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-E111B171,0.0,0.0,1,0.0,5700000.0,1,5700000.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,5115260.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-AD54D700,2934210.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,6426900.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-0ED23A0B,20941940.0,2252430.0,1,1.0,4692000.0,1,4692000.0,0.0,0,0.0,0.0,0.0,2,0,2,1,0,0.0,48886580.0,0.0,0.0,0.0,1.0,0.10755593798855312,0.0
CZ-AF6409F1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,22853030.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-FA165548,37199750.0,6033780.0,1,1.0,8860000.0,2,7140000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,31400590.0,0.0,0.0,0.0,1.0,0.16219947714702385,0.0
CZ-EE355A87,2241930.0,0.0,1,1.0,1801800.0,2,1801800.0,39659930.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,4448060.0,0.0,0.0,0.0,0.05407227339524907,0.0,0.0
CZ-E101717A,13814740.0,1292690.0,1,1.0,1944000.0,1,1944000.0,60093140.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,18302500.0,0.0,0.0,0.0,0.22268499160341693,0.09357324133497988,0.0
CZ-1D9708FD,5978500.0,0.0,1,1.0,2352000.0,1,2352000.0,57160960.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,10000480.0,0.0,0.0,0.0,0.10045711051844843,0.0,0.0
CZ-09530FFD,0.0,0.0,1,0.0,0.0,0,0.0,182422640.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,36456740.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-BDA9CA6D,12543730.0,2578440.0,1,1.0,5303000.0,2,3367000.0,55998100.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,17596085.0,0.0,0.0,0.0,0.2046248762257121,0.20555608260062996,0.0
CZ-0F5EB8AF,28910590.0,4353890.0,1,1.0,3627000.0,1,3627000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,47157940.0,0.0,0.0,0.0,1.0,0.15059844852699306,0.0
CZ-C4332662,0.0,0.0,1,0.0,1184000.0,1,1184000.0,371174320.0,3,0.0,0.0,0.0,2,0,1,0,0,0.0,25282735.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2FF2B0AC,0.0,0.0,1,0.0,8100000.0,1,8100000.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,7101630.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-69F6F8F8,21208450.0,2366740.0,1,1.0,9750000.0,1,9750000.0,0.0,0,0.0,0.0,0.0,2,0,2,1,0,0.0,18142160.0,0.0,0.0,0.0,1.0,0.11159419948181032,0.0
CZ-E4CABE07,99069980.0,21708280.0,1,1.0,0.0,0,0.0,875980590.0,1,0.0,0.0,0.0,3,0,2,0,0,0.0,46983390.0,0.0,0.0,0.0,0.11309609040538215,0.21912066601810154,0.0
CZ-CA9867DC,0.0,0.0,1,0.0,3978000.0,1,3978000.0,38123820.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,15571520.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-37718047,0.0,0.0,1,0.0,0.0,0,0.0,126356540.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,11068130.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-3F50577F,0.0,0.0,1,0.0,3794000.0,2,2250000.0,0.0,0,0.0,0.0,0.0,2,0,2,1,0,0.0,35440250.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-31E0E1D7,0.0,0.0,1,0.0,2232000.0,1,2232000.0,144631180.0,3,0.0,0.0,0.0,1,0,1,1,0,0.0,14721700.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-4C340F5E,0.0,0.0,1,0.0,5040000.0,1,5040000.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,6778100.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-81444363,0.0,0.0,1,0.0,2847000.0,1,2847000.0,5627870.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,1796230.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F6F78723,26312410.0,1816430.0,1,1.0,2450000.0,1,2450000.0,105674340.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,35703230.0,0.0,0.0,0.0,0.2433532542256443,0.06903320524421747,0.0
CZ-51339DBA,12348690.0,2692380.0,1,1.0,2504000.0,1,2504000.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,29437915.0,0.0,0.0,0.0,1.0,0.21802960475969516,0.0
CZ-78FA986B,0.0,0.0,1,0.0,2865000.0,1,2865000.0,19553950.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,3742230.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-5DE46C78,6489020.0,1206740.0,1,0.0,0.0,0,0.0,43391780.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,9622980.0,0.0,0.0,0.0,0.14954491380625548,0.18596644793820946,0.0
CZ-A69202FE,0.0,0.0,1,0.0,0.0,0,0.0,52493390.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,1411770.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1AF59F34,10922020.0,1130760.0,1,1.0,1240800.0,1,1240800.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,24600690.0,0.0,0.0,0.0,1.0,0.10353029934023193,0.0
CZ-F030DE38,0.0,0.0,1,0.0,9950000.0,1,9950000.0,176857740.0,3,0.0,0.0,0.0,1,0,0,0,0,0.0,1661730.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-19BDE62A,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,4257970.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-8E4BC040,346030.0,0.0,1,0.0,0.0,0,0.0,2881730.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.12007717586311001,0.0,0.0
CZ-81D1A076,16749430.0,3819830.0,1,1.0,4320000.0,1,4320000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,16839000.0,0.0,0.0,0.0,1.0,0.2280573129951288,0.0
CZ-586B352D,20815420.0,1462180.0,1,1.0,1400000.0,1,1400000.0,206846120.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,7388760.0,0.0,0.0,0.0,0.09995585992190395,0.07024503949475917,0.0
CZ-675E3A3F,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,44548370.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2392822B,15860660.0,859710.0,1,1.0,0.0,0,0.0,91910450.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,35975150.0,0.0,0.0,0.0,0.17256644919048922,0.05420392341806709,0.0
CZ-9B0C6119,2042890.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,418300.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-346CAFE6,2313720.0,0.0,1,0.0,9865000.0,2,5740000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,4473240.0,0.0,0.0,0.0,0.2345382665990877,0.0,0.0
CZ-41F8EB25,0.0,0.0,1,0.0,7161600.0,2,5340000.0,212443580.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,3471510.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B88368C2,15054600.0,798820.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,26896990.0,0.0,0.0,0.0,0.0,0.05306152272395148,0.0
CZ-C04DC5E7,9643690.0,1408020.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,17965300.0,0.0,0.0,0.0,0.0,0.1460042784452839,0.0
CZ-45A1184E,16891010.0,2682870.0,1,1.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,23544840.0,0.0,0.0,0.0,0.0,0.15883419641572646,0.0
CZ-9F1B5A5D,29416050.0,6825590.0,1,1.0,4300000.0,1,4300000.0,211759550.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.13614788145212744,0.23203625231803726,0.0
CZ-AB643D24,14906710.0,3271310.0,1,1.0,4986000.0,2,2790000.0,137272720.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,11143360.0,0.0,0.0,0.0,0.10478591400231915,0.21945217958892338,0.0
CZ-6DBCBCCA,8125610.0,1942980.0,1,0.0,3490000.0,1,3490000.0,81883880.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,19723350.0,0.0,0.0,0.0,0.09517676835116315,0.23911804775272255,0.0
CZ-E2525C44,6130880.0,980390.0,1,1.0,6940000.0,1,6940000.0,21105830.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,16201130.0,0.0,0.0,0.0,0.21860219505003062,0.15991015971606035,0.0
CZ-9E2C7AD8,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,2,2,0,0.0,6856700.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1E5E5417,13429780.0,3016720.0,1,1.0,13595000.0,2,10620000.0,126878600.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,18140185.0,0.0,0.0,0.0,0.09560358672376873,0.22462914507907053,0.0
CZ-1B4D1E67,724100.0,0.0,1,1.0,9150000.0,2,7470000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,1872940.0,0.0,0.0,0.0,0.07913661202185793,0.0,0.0
CZ-1E28F7FA,0.0,0.0,1,0.0,0.0,0,0.0,190078160.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,5334540.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-4199EBDC,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,1327890.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-BB9C66A7,0.0,0.0,1,0.0,0.0,0,0.0,415008770.0,1,0.0,0.0,0.0,1,0,0,1,0,0.0,118282370.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C8D8EAAB,0.0,0.0,1,0.0,12649800.0,2,11640000.0,187497460.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,5817960.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-859D58EF,6522540.0,798020.0,1,0.0,12324000.0,3,7140000.0,25789530.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,14886610.0,0.0,0.0,0.0,0.1711345026293812,0.1223480423270689,0.0
CZ-BA2130D2,70625570.0,15702050.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,60818440.0,0.0,0.0,0.0,0.0,0.22232811713944398,0.0
CZ-30A7B79F,0.0,0.0,1,0.0,11666000.0,2,6032000.0,32697010.0,2,0.0,0.0,0.0,2,0,2,1,0,0.0,3237650.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C6BBAC8D,3862120.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,1016860.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6CBA10D7,2926380.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,6255860.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-60E397E6,0.0,0.0,1,0.0,2105400.0,1,2105400.0,247727650.0,3,0.0,0.0,0.0,0,0,0,1,0,0.0,20667960.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-42B27639,8082250.0,1515200.0,1,0.0,0.0,0,0.0,77635600.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,6438870.0,0.0,0.0,0.0,0.10410494669970993,0.18747254786723994,0.0
CZ-DDEF4EBB,10968560.0,937990.0,1,1.0,3580000.0,1,3580000.0,143938220.0,2,0.0,0.0,0.0,0,0,0,2,0,0.0,29904870.0,0.0,0.0,0.0,0.07435393404285925,0.08551623914169225,0.0
CZ-599810DE,5992800.0,0.0,1,1.0,5024000.0,1,5024000.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,3857340.0,0.0,0.0,0.0,1.0,0.0,0.0
CZ-DBD6C657,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,2828780.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-89FDA53F,19967070.0,4740670.0,1,1.0,2211000.0,1,2211000.0,126980530.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,55827580.0,0.0,0.0,0.0,0.1545540175892336,0.23742441930638797,0.0
CZ-ECA60BB7,8960510.0,1688740.0,1,1.0,0.0,0,0.0,152403270.0,2,0.0,0.0,0.0,2,0,2,0,0,0.0,4980590.0,0.0,0.0,0.0,0.05879473583473636,0.18846471908407,0.0
CZ-85253BA4,0.0,0.0,1,0.0,0.0,0,0.0,13177360.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,10922450.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C3A5E35B,47056690.0,9009190.0,1,1.0,19190000.0,2,13520000.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,112327300.0,0.0,0.0,0.0,1.0,0.19145396754425353,0.0
CZ-D35EDD7D,159859510.0,34201870.0,1,1.0,0.0,0,0.0,1195067820.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,123272500.0,0.0,0.0,0.0,0.13376605689206827,0.21394954857549608,0.0
CZ-48B49412,18201300.0,1483770.0,1,1.0,0.0,0,0.0,93808160.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,25960260.0,0.0,0.0,0.0,0.19402683092814102,0.08152000131858714,0.0
CZ-683266E7,0.0,0.0,1,0.0,0.0,0,0.0,79596760.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,8334870.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-48AC7538,37933100.0,0.0,1,1.0,3792000.0,1,3792000.0,411419180.0,2,0.0,0.0,0.0,1,0,1,2,0,0.0,64407240.0,0.0,0.0,0.0,0.09135857083617065,0.0,0.0
CZ-A6C87CCB,4906750.0,0.0,1,0.0,0.0,0,0.0,27861120.0,1,0.0,0.0,0.0,3,0,3,1,0,0.0,3141150.0,0.0,0.0,0.0,0.17611459984379665,0.0,0.0
CZ-48DC2736,126278200.0,17023000.0,1,1.0,0.0,0,0.0,626470180.0,1,0.0,0.0,0.0,2,0,1,0,0,0.0,186730135.0,0.0,0.0,0.0,0.20157096703309965,0.1348055325463936,0.0
CZ-7A77E4E3,32810850.0,8134620.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,46681420.0,0.0,0.0,0.0,0.0,0.247924695641838,0.0
CZ-846F63D3,6146820.0,642530.0,1,0.0,0.0,0,0.0,25817460.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,12125840.0,0.0,0.0,0.0,0.23808771273394053,0.10453047266716774,0.0
CZ-75AD238F,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,7249665.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-ACDBC2D0,7716160.0,1322610.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,19451620.0,0.0,0.0,0.0,0.0,0.17140779869779788,0.0
CZ-828C15B2,8275000.0,658340.0,1,1.0,7590000.0,1,7590000.0,35758200.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,17112390.0,0.0,0.0,0.0,0.19089604643330058,0.07955770392749245,0.0
CZ-769A4206,11380170.0,995550.0,1,1.0,0.0,1,0.0,35391280.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,19401500.0,0.0,0.0,0.0,0.3215529362034942,0.08748111847186817,0.0
CZ-9A76EA0C,0.0,0.0,1,0.0,1496000.0,1,1496000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7218255.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-75398576,23986530.0,5700500.0,1,1.0,5213000.0,2,3653000.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,22782120.0,0.0,0.0,0.0,1.0,0.2376542167624913,0.0
CZ-0B71964A,20998180.0,4847620.0,1,1.0,2128000.0,1,2128000.0,186462420.0,2,0.0,0.0,0.0,1,0,1,1,0,0.0,4138860.0,0.0,0.0,0.0,0.11134277128180742,0.2308590554038493,0.0
CZ-3A00C1C1,0.0,0.0,1,0.0,13287000.0,3,8125000.0,22341010.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,5881220.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-031788F6,7861160.0,820970.0,1,0.0,0.0,0,0.0,45149420.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,8891230.0,0.0,0.0,0.0,0.17411430755921117,0.10443369680810466,0.0
CZ-9FE647AD,0.0,0.0,1,0.0,0.0,0,0.0,207259120.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,38140120.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-7889B627,0.0,2281600.0,1,1.0,0.0,0,0.0,24850780.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,22458750.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F67636C4,2305370.0,0.0,1,1.0,0.0,0,0.0,7945400.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,5041345.0,0.0,0.0,0.0,0.2901515342210587,0.0,0.0
CZ-C9F2EB57,4682030.0,0.0,1,0.0,2850000.0,1,2850000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,10785690.0,0.0,0.0,0.0,1.0,0.0,0.0
CZ-1F576D89,14116980.0,1447990.0,1,1.0,0.0,0,0.0,58276090.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,27711690.0,0.0,0.0,0.0,0.24224308803147226,0.10257080480386031,0.0
CZ-629C12DE,0.0,0.0,1,0.0,0.0,0,0.0,44214680.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,12844980.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-ED3D930E,0.0,0.0,1,0.0,8090000.0,2,4950000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,26416110.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6CCCF536,2587030.0,0.0,1,1.0,9084000.0,2,6840000.0,36397630.0,2,0.0,0.0,0.0,2,0,1,1,0,0.0,1117360.0,0.0,0.0,0.0,0.056880767026159795,0.0,0.0
CZ-7EB3C047,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,31459010.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-914F16B2,23289650.0,4938360.0,1,1.0,3765000.0,1,3765000.0,231659990.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,10846380.0,0.0,0.0,0.0,0.09892598912290493,0.21204097098925917,0.0
CZ-6732F794,12633990.0,2212320.0,1,1.0,10206000.0,3,5562000.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,24728530.0,0.0,0.0,0.0,1.0,0.17510857615052727,0.0
CZ-865E0BB7,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,36971200.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-96BB120E,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,10057340.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F66F1751,0.0,0.0,1,0.0,0.0,0,0.0,49918110.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2DC8EE6C,17115550.0,2891920.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,7399940.0,0.0,0.0,0.0,0.0,0.16896447966907285,0.0
CZ-EC0EB829,37519870.0,8318150.0,1,1.0,4596600.0,2,2544000.0,432303540.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,95608320.0,0.0,0.0,0.0,0.08587745016515673,0.2216998619664727,0.0
CZ-DE6C4EE2,61606250.0,4245950.0,1,1.0,5215000.0,1,5215000.0,626062980.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,151098940.0,0.0,0.0,0.0,0.09758973376514733,0.06892076696763721,0.0
CZ-E236E484,0.0,0.0,1,0.0,1952000.0,1,1952000.0,148731550.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,15175620.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C1285EB1,18889490.0,3886390.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,2,1,0,0.0,32956120.0,0.0,0.0,0.0,0.0,0.20574351133884505,0.0
CZ-1059A581,7129280.0,1497110.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,15619210.0,0.0,0.0,0.0,0.0,0.20999455765519098,0.0
CZ-0C894E76,0.0,0.0,1,0.0,2405000.0,1,2405000.0,31502710.0,1,0.0,0.0,0.0,1,0,0,1,0,0.0,8526390.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C5C50945,0.0,0.0,1,0.0,0.0,0,0.0,366985420.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,33731920.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-81AE5145,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,23331670.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F4257966,0.0,0.0,1,0.0,1400000.0,1,1400000.0,0.0,0,0.0,0.0,0.0,2,0,2,1,0,0.0,27282965.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-A9A912E8,0.0,0.0,1,0.0,0.0,0,0.0,115559830.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,34679430.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2D00E273,0.0,0.0,1,0.0,0.0,0,0.0,10711980.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,2785070.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B8370A9E,0.0,0.0,1,0.0,0.0,0,0.0,433283670.0,2,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D4764123,0.0,3254100.0,1,1.0,2088000.0,1,2088000.0,196954820.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,31212880.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-76146DDF,0.0,0.0,1,0.0,0.0,0,0.0,1090122340.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,124272840.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B5961DE9,3466330.0,0.0,1,0.0,1872000.0,1,1872000.0,35472040.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,1519270.0,0.0,0.0,0.0,0.09282150511835356,0.0,0.0
CZ-DE95C0D4,8908860.0,887310.0,1,1.0,7248000.0,2,5400000.0,74772460.0,1,0.0,0.0,0.0,2,0,1,1,0,0.0,11677696.666666666,0.0,0.0,0.0,0.10861753274731695,0.09959860184131303,0.0
CZ-E0C9BE8C,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,11913490.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-E297CE73,0.0,0.0,1,0.0,2540000.0,1,2540000.0,77705580.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,4742240.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-8475D572,0.0,0.0,1,0.0,0.0,0,0.0,13752140.0,1,0.0,0.0,0.0,1,0,0,2,0,0.0,3692250.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-3DD4AC55,0.0,0.0,1,0.0,0.0,0,0.0,90622060.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,21463520.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-31BEAF88,0.0,0.0,1,0.0,5504000.0,1,5504000.0,22543530.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,6344060.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-658ECE15,4963550.0,0.0,1,0.0,3950000.0,1,3950000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,6674800.0,0.0,0.0,0.0,1.0,0.0,0.0
CZ-E374E418,0.0,0.0,1,0.0,4695600.0,2,2481600.0,31036660.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,1757960.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-FFBDB7C6,35185360.0,3281350.0,1,1.0,0.0,0,0.0,159015690.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,78972880.0,0.0,0.0,0.0,0.22126973759633406,0.09325895770286279,0.0
CZ-A9DB971A,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,3363110.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-17F0433D,0.0,0.0,1,0.0,8750000.0,1,8750000.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,5605760.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-A6401053,0.0,0.0,1,0.0,7643000.0,2,5300000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,7875695.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-258B884F,9867040.0,2105660.0,1,1.0,7945000.0,2,6460000.0,36152420.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,23880290.0,0.0,0.0,0.0,0.22375549408559503,0.21340341176279817,0.0
